,t,c,o,h,l,v
854,2017-08-01 14:59:59,433.01337823931,424.32756416253,434.03523871893,422.7947734431,10403
855,2017-08-02 14:59:59,426.11582000187,434.29070383884,436.58988991798,424.83849440235,10524
856,2017-08-03 14:59:59,424.07209904263,426.11582000187,429.18140144073,419.47372688434,3485
857,2017-08-06 14:59:59,418.96279664453,428.15954096111,432.5024479995,417.685471045,3469
858,2017-08-07 14:59:59,424.07209904263,421.51744784358,430.45872704026,421.51744784358,5017
859,2017-08-09 14:59:59,426.62675024168,424.07209904263,433.01337823931,424.07209904263,7922
860,2017-08-10 14:59:59,427.13768048149,426.62675024168,430.20326192035,417.43000592509,7375
861,2017-08-13 14:59:59,418.96279664453,437.3562852777,437.10082015779,416.66361056538,4174
862,2017-08-15 14:59:59,416.40814544547,419.21826176443,421.51744784358,412.5761686469,1132
863,2017-08-16 14:59:59,421.00651760377,411.29884304737,421.26198272367,411.29884304737,5547
864,2017-08-17 14:59:59,418.45186640472,416.40814544547,418.70733152462,416.40814544547,2906
865,2017-08-20 14:59:59,415.13081984595,412.5761686469,417.17454080519,412.5761686469,15779
866,2017-08-21 14:59:59,410.02151744784,411.80977328718,413.85349424642,408.74419184832,9551
867,2017-08-22 14:59:59,410.27698256775,408.74419184832,416.91907568528,408.74419184832,763
868,2017-08-23 14:59:59,407.9777964886,405.16768016964,410.02151744784,405.16768016964,4857
869,2017-08-24 14:59:59,410.53244768765,408.48872672841,411.29884304737,401.08023825116,2076
870,2017-08-27 14:59:59,414.61988960614,410.53244768765,416.66361056538,412.5761686469,1926
871,2017-08-28 14:59:59,421.51744784358,414.61988960614,421.51744784358,412.5761686469,6405
872,2017-08-30 14:59:59,413.85349424642,421.51744784358,419.21826176443,408.74419184832,6297
873,2017-08-31 14:59:59,408.74419184832,413.85349424642,412.06523840709,407.46686624879,6774
874,2017-09-04 14:59:59,404.40128480993,416.40814544547,416.40814544547,400.56930801135,6764
875,2017-09-06 14:59:59,411.04337792746,412.32070352699,412.5761686469,401.84663361088,4083
876,2017-09-07 14:59:59,405.67861040946,411.29884304737,412.5761686469,404.91221504974,4557
877,2017-09-10 14:59:59,401.08023825116,411.29884304737,413.34256400661,395.71547073315,4751
878,2017-09-11 14:59:59,411.29884304737,394.69361025353,411.55430816727,394.69361025353,3521
879,2017-09-12 14:59:59,402.35756385069,410.53244768765,410.53244768765,390.86163345495,2241
880,2017-09-13 14:59:59,395.46000561325,394.69361025353,402.35756385069,387.02965665638,3176
881,2017-09-14 14:59:59,403.1239592104,398.52558705211,408.23326160851,398.52558705211,3348
882,2017-09-17 14:59:59,403.63488945021,403.63488945021,406.18954064927,402.35756385069,1051
883,2017-09-18 14:59:59,406.18954064927,408.74419184832,408.74419184832,402.8684940905,3913
884,2017-09-20 14:59:59,399.29198241183,399.03651729192,405.93407552936,392.13895905448,2240
