,t,c,o,h,l,v
900,2016-01-03 14:59:59,410.66623714033,412.89811886392,415.1300005875,407.31841455494,2053
901,2016-01-04 14:59:59,401.73871024597,410.66623714033,412.89811886392,401.73871024597,2496
902,2016-01-05 14:59:59,402.18508659069,401.73871024597,408.21116724438,401.29233390125,4394
903,2016-01-06 14:59:59,400.62276938418,402.18508659069,403.52421562484,400.62276938418,2708
904,2016-01-07 14:59:59,405.08653283136,401.96189841833,405.08653283136,401.73871024597,2329
905,2016-01-10 14:59:59,406.20247369315,405.08653283136,407.31841455494,403.97059196956,1164
906,2016-01-11 14:59:59,407.5416027273,409.55029627853,409.55029627853,406.20247369315,3689
907,2016-01-12 14:59:59,408.43435541674,408.43435541674,408.43435541674,406.20247369315,1925
908,2016-01-13 14:59:59,404.863344659,408.43435541674,408.43435541674,404.863344659,3603
909,2016-01-14 14:59:59,412.89811886392,408.43435541674,415.1300005875,406.20247369315,5613
910,2016-01-17 14:59:59,421.82564575827,417.36188231109,423.8343393095,417.36188231109,3703
911,2016-01-18 14:59:59,430.08360813555,429.41404361847,438.56475868519,428.52129092904,9726
912,2016-01-19 14:59:59,428.52129092904,424.05752748186,430.75317265263,419.59376403468,1608
913,2016-01-20 14:59:59,428.7444791014,428.52129092904,431.86911351442,427.40535006724,3643
914,2016-01-21 14:59:59,425.17346834365,428.7444791014,428.52129092904,425.17346834365,2078
915,2016-01-24 14:59:59,422.94158662007,425.17346834365,426.28940920545,420.0401403794,2193
916,2016-01-25 14:59:59,427.40535006724,428.29810275668,428.52129092904,424.05752748186,4535
917,2016-01-26 14:59:59,423.61115113714,428.52129092904,424.9502801713,421.37926941355,3551
918,2016-01-27 14:59:59,420.70970489648,423.61115113714,424.05752748186,420.48651672412,2929
919,2016-01-28 14:59:59,421.82564575827,421.82564575827,423.8343393095,419.59376403468,2050
920,2016-01-31 14:59:59,421.82564575827,424.05752748186,424.05752748186,419.59376403468,3302
921,2016-02-01 14:59:59,425.17346834365,421.82564575827,429.19085544611,422.27202210299,3476
922,2016-02-02 14:59:59,424.05752748186,429.63723179083,430.52998448027,421.82564575827,3778
923,2016-02-03 14:59:59,424.05752748186,424.05752748186,425.17346834365,422.71839844771,2036
